Unnamed: 0,Heracleum.sosnowskyi,X_soc_5.15,X_silt_5.15,X_sand_5.15,X_cfvo_5.15,X_cec_5.15,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,long1,lat1,clim_long1,clim_lat1
1557,1,48.9491958618164,32.9152603149414,46.9754791259766,12.368394851684599,31.835941314697298,3.25799012184143,8.38883590698242,19.7769412994385,1146.02404785156,24.628780364990202,-17.95383644104,42.582614898681605,11.4429121017456,-2.0943617820739697,16.8594532012939,-10.9468517303467,600.043701171875,89.5621719360352,18.0836200714111,41.5537452697754,211.795211791992,99.97427368164058,186.539413452148,123.343910217285,51.8914434,57.573644099999996,51.916713033,57.583326867
637,1,31.618064880371104,41.8051986694336,23.954168319702102,9.965447425842289,30.243970870971697,6.88800382614136,8.15032386779785,22.0056686401367,1023.7353515625,25.928766250610398,-11.4310855865479,37.3598518371582,12.7492666244507,1.84135615825653,18.888483047485398,-5.787597179412839,624.515686035156,106.074073791504,18.664758682251,49.1235237121582,229.87913513183602,97.2272491455078,190.82080078125,138.783615112305,36.136533,51.770656,36.083376533,51.749992367
338,1,31.618064880371104,41.8051986694336,23.954168319702102,9.965447425842289,30.243970870971697,6.88800382614136,8.15032386779785,22.0056686401367,1023.7353515625,25.928766250610398,-11.4310855865479,37.3598518371582,12.7492666244507,1.84135615825653,18.888483047485398,-5.787597179412839,624.515686035156,106.074073791504,18.664758682251,49.1235237121582,229.87913513183602,97.2272491455078,190.82080078125,138.783615112305,36.130192,51.778824,36.083376533,51.749992367
381,1,35.8833999633789,44.390018463134794,26.783758163452102,9.46791362762451,35.91090774536129,6.67403841018677,8.37476634979248,22.545799255371104,1021.4716796875,25.866149902343803,-11.604673385620101,37.4708251953125,13.746707916259801,1.50007569789886,18.6885585784912,-5.933570384979251,633.1962890625,107.187187194824,19.7562618255615,47.837272644043,232.634140014648,100.15967559814501,198.424743652344,139.81961059570298,35.927172,52.133559000000005,35.916709833,52.083325767
1041,1,86.1621551513672,35.104324340820305,45.2768135070801,9.97576999664307,28.0742340087891,5.3728938102722195,8.15223503112793,22.537796020507802,959.931640625,23.844280242919897,-12.7333879470825,36.5776710510254,15.1700105667114,-2.59162354469299,16.6617546081543,-6.569219589233401,654.406188964844,108.584335327148,23.103502273559602,46.6601753234863,248.48191833496102,95.2929229736328,236.084518432617,116.71548461914101,34.455357,56.319155,34.416709533,56.249993267
871,1,86.1621551513672,35.104324340820305,45.2768135070801,9.97576999664307,28.0742340087891,5.3728938102722195,8.15223503112793,22.537796020507802,959.931640625,23.844280242919897,-12.7333879470825,36.5776710510254,15.1700105667114,-2.59162354469299,16.6617546081543,-6.569219589233401,654.406188964844,108.584335327148,23.103502273559602,46.6601753234863,248.48191833496102,95.2929229736328,236.084518432617,116.71548461914101,34.454284,56.308324,34.416709533,56.249993267
71,1,33.330249786377,43.2516975402832,28.160375595092802,9.60852146148682,33.698215484619105,6.6351008415222195,8.27850246429443,22.3657741546631,1015.626953125,25.6963272094727,-11.6399402618408,37.336265563964794,13.6831912994385,1.43930983543396,18.5809288024902,-5.9151716232299805,632.0540771484381,106.894424438477,20.0930805206299,47.2968826293945,231.734619140625,100.80339050293001,200.564392089844,139.060775756836,35.822271,52.294041,35.750043133,52.249992467
250,1,32.6053466796875,42.2910118103027,28.5761871337891,9.436320304870609,34.243106842041,6.58514165878296,8.382656097412111,22.5238723754883,1019.9771728515599,25.796854019165,-11.7405595779419,37.5374145507812,13.6979923248291,1.525017619133,18.5856304168701,-6.0078330039978,632.145263671875,107.052032470703,20.0812606811523,47.3512115478516,231.916748046875,100.58815765380899,200.95491027832,139.228500366211,35.853737,52.222138,35.916709833,52.249992467
898,1,121.15763854980499,31.8762092590332,52.139442443847706,10.027552604675302,33.6429786682129,4.99985122680664,7.95404767990112,21.5826225280762,977.3876342773441,23.853595733642603,-13.367244720459,37.2208404541016,14.911581993103,-4.2788724899292,16.5584297180176,-7.08468055725098,656.1627197265619,106.510147094727,21.8311920166016,46.738155364990206,259.056030273438,89.8520660400391,248.713562011719,107.971817016602,34.118986,58.26951700000001,34.083376133,58.249993667
1178,1,87.6701202392578,36.4884262084961,41.658172607421896,10.7157878875732,28.811700820922898,5.26183557510376,8.2668285369873,22.9351692199707,956.498413085938,23.7059211730957,-12.741600990295401,36.4475212097168,13.377321243286099,-1.3918163776397698,16.5262451171875,-6.62490320205688,661.8994140625,111.05534362793001,22.7923603057861,47.611686706543,247.36351013183602,100.14151763916,231.889602661133,123.558036804199,34.6606005,55.37611999999999,34.583376233,55.416659767
1180,1,92.1882781982422,33.6710357666016,49.173191070556605,8.76635360717773,25.552204132080103,5.2840371131897,7.852112293243411,22.046188354492198,944.3712768554691,23.5302658081055,-12.491477966308599,36.0217437744141,15.0251178741455,-2.77264666557312,16.4613933563232,-6.3714480400085405,664.932922363281,110.404853820801,23.3728523254395,46.83564758300779,253.992370605469,95.7464981079102,241.902252197266,117.40641784668001,34.398636100000004,56.473949600000005,34.416709533,56.416659967
1429,1,111.45547485351601,32.3702201843262,51.6126518249512,9.73929309844971,27.1956787109375,5.201842308044429,7.72035264968872,21.662357330322298,943.6596069335941,23.5251293182373,-12.5412845611572,36.066413879394496,14.589637756347699,-3.31861400604248,16.4169292449951,-6.4178962707519505,675.9317626953119,112.149131774902,23.6883735656738,47.0645332336426,259.792999267578,95.86456298828121,248.163009643555,117.519676208496,34.306588500000004,56.8922564,34.250042833,56.916660066999995
1196,1,121.15763854980499,31.8762092590332,52.139442443847706,10.027552604675302,33.6429786682129,4.99985122680664,7.95404767990112,21.5826225280762,977.3876342773441,23.853595733642603,-13.367244720459,37.2208404541016,14.911581993103,-4.2788724899292,16.5584297180176,-7.08468055725098,656.1627197265619,106.510147094727,21.8311920166016,46.738155364990206,259.056030273438,89.8520660400391,248.713562011719,107.971817016602,34.099649,58.27051650000001,34.083376133,58.249993667
716,1,33.330249786377,43.2516975402832,28.160375595092802,9.60852146148682,33.698215484619105,6.6351008415222195,8.27850246429443,22.3657741546631,1015.626953125,25.6963272094727,-11.6399402618408,37.336265563964794,13.6831912994385,1.43930983543396,18.5809288024902,-5.9151716232299805,632.0540771484381,106.894424438477,20.0930805206299,47.2968826293945,231.734619140625,100.80339050293001,200.564392089844,139.060775756836,35.809883,52.211755,35.750043133,52.249992467
